match_id,match_date,team_name,opp_name,stage,t_win_rate,t_draw_rate,t_avg_goals_for,t_avg_goals_against,t_avg_goal_diff,t_knockout_win_rate,t_matches_played,o_win_rate,o_draw_rate,o_avg_goals_for,o_avg_goals_against,o_avg_goal_diff,o_knockout_win_rate,o_matches_played,win_rate_diff,goal_diff_diff,attack_vs_defense,experience_diff,is_knockout,result,goals_for,goals_against,result_encoded
M-2011-27,2011-07-10,Sweden,Australia,quarter-final,0.5,0.3,1.0,0.9,0.1,0.0,10,0.4,0.3,1.7,1.7,0.0,0.0,10,0.09999999999999998,0.1,-0.7,0,1,win,3,1,2
M-2011-28,2011-07-10,Brazil,United States,quarter-final,0.7,0.1,2.0,0.6,1.4,0.5,10,0.5,0.2,1.8,1.2,0.6,0.5,10,0.19999999999999996,0.7999999999999999,0.8,0,1,lose,2,2,0
M-2011-30,2011-07-13,Japan,Sweden,semi-final,0.6,0.0,1.2,0.7,0.5,0.5,10,0.6,0.2,1.3,1.0,0.3,0.5,10,0.0,0.2,0.19999999999999996,0,1,win,3,1,2
M-2011-29,2011-07-13,France,United States,semi-final,0.5,0.1,1.2,1.0,0.2,0.75,10,0.5,0.2,1.7,1.4,0.3,0.5,10,0.0,-0.09999999999999998,-0.19999999999999996,0,1,lose,1,3,0
M-2011-31,2011-07-16,Sweden,France,third-place match,0.5,0.2,1.3,1.3,0.0,0.3333333333333333,10,0.4,0.1,1.2,1.3,-0.1,0.5,10,0.09999999999999998,0.1,0.0,0,1,win,2,1,2
M-2011-32,2011-07-17,Japan,United States,final,0.6,0.0,1.4,0.8,0.6,0.6666666666666666,10,0.6,0.2,2.0,1.1,0.9,0.75,10,0.0,-0.30000000000000004,0.2999999999999998,0,1,win,2,2,2
M-2014-01,2014-06-12,Brazil,Croatia,group stage,0.6,0.1,1.8,0.8,1.0,0.25,10,0.4,0.2,1.1,0.9,0.2,0.75,10,0.19999999999999996,0.8,0.9,0,0,win,3,1,2
M-2014-04,2014-06-13,Chile,Australia,group stage,0.2,0.3,1.1,2.0,-0.9,0.0,10,0.3,0.3,1.4,1.9,-0.5,0.0,10,-0.09999999999999998,-0.4,-0.7999999999999998,0,0,win,3,1,2
M-2014-03,2014-06-13,Netherlands,Spain,group stage,0.7,0.1,1.4,0.8,0.6,0.6,10,0.8,0.0,1.3,0.6,0.7,0.8,10,-0.10000000000000009,-0.09999999999999998,0.7999999999999999,0,0,win,5,1,2
M-2014-02,2014-06-13,Cameroon,Mexico,group stage,0.1,0.3,0.7,1.9,-1.2,0.5,10,0.1,0.4,0.9,1.6,-0.7,0.0,10,0.0,-0.5,-0.9000000000000001,0,0,lose,0,1,0
M-2014-08,2014-06-14,Japan,Ivory Coast,group stage,0.7,0.0,1.6,0.8,0.8,0.75,10,0.3333333333333333,0.16666666666666666,1.5,1.5,0.0,0.5,6,0.36666666666666664,0.8,0.10000000000000009,4,0,lose,1,2,0
M-2014-05,2014-06-14,Colombia,Greece,group stage,0.2,0.1,0.6,1.4,-0.8,0.0,10,0.16666666666666666,0.0,0.3333333333333333,2.5,-2.1666666666666665,0.5,6,0.033333333333333354,1.3666666666666665,-1.9,4,0,win,3,0,2
M-2014-06,2014-06-14,Uruguay,Costa Rica,group stage,0.4,0.3,1.5,1.3,0.2,0.5,10,0.3,0.1,1.2,2.1,-0.9,0.0,10,0.10000000000000003,1.1,-0.6000000000000001,0,0,lose,1,3,0
M-2014-07,2014-06-14,England,Italy,group stage,0.4,0.3,1.5,1.2,0.3,0.0,10,0.6,0.3,1.6,0.7,0.9,1.0,10,-0.19999999999999996,-0.6000000000000001,0.8,0,0,lose,1,2,0
M-2014-09,2014-06-15,Switzerland,Ecuador,group stage,0.4,0.2,0.9,0.7,0.2,0.0,10,0.42857142857142855,0.0,1.0,1.1428571428571428,-0.14285714285714285,0.0,7,-0.028571428571428525,0.34285714285714286,-0.24285714285714277,3,0,win,2,1,2
M-2014-10,2014-06-15,France,Honduras,group stage,0.3,0.1,1.2,1.5,-0.3,0.25,10,0.0,0.5,0.3333333333333333,1.0,-0.6666666666666666,0.5,6,0.3,0.36666666666666664,0.19999999999999996,4,0,win,3,0,2
M-2014-11,2014-06-15,Argentina,Bosnia and Herzegovina,group stage,0.5,0.0,1.4,2.6,-1.2,0.5,10,0.5,0.2,1.5,1.5,0.0,0.5,0,0.0,-1.2,-0.10000000000000009,10,0,win,2,1,2
M-2014-12,2014-06-16,Portugal,Germany,group stage,0.5,0.2,1.3,0.6,0.7,0.4,10,0.7,0.0,1.9,0.9,1.0,0.6,10,-0.19999999999999996,-0.30000000000000004,0.4,0,0,lose,0,4,0
M-2014-14,2014-06-16,United States,Ghana,group stage,0.5,0.2,1.8,1.2,0.6,0.5,10,0.3,0.1,1.0,2.3,-1.3,0.3333333333333333,10,0.2,1.9,-0.4999999999999998,0,0,win,2,1,2
M-2014-13,2014-06-16,Iran,Nigeria,group stage,0.1111111111111111,0.2222222222222222,0.6666666666666666,2.0,-1.3333333333333333,0.5,9,0.1,0.2,0.5,1.4,-0.9,0.5,10,0.0111111111111111,-0.43333333333333324,-0.7333333333333333,-1,0,draw,0,0,1
M-2014-15,2014-06-17,Belgium,Algeria,group stage,0.2,0.5,1.2,1.4,-0.2,0.0,10,0.2222222222222222,0.2222222222222222,0.6666666666666666,1.3333333333333333,-0.6666666666666666,0.5,9,-0.0222222222222222,0.4666666666666666,-0.1333333333333333,1,0,win,2,1,2
M-2014-16,2014-06-17,Brazil,Mexico,group stage,0.7,0.1,2.1,0.7,1.4,0.3333333333333333,10,0.2,0.3,1.0,1.6,-0.6,0.0,10,0.49999999999999994,2.0,0.5,0,0,draw,0,0,1
M-2014-17,2014-06-17,Russia,South Korea,group stage,0.5,0.0,1.9,1.6,0.3,0.0,10,0.2,0.2,1.0,2.3,-1.3,0.0,10,0.3,1.6,-0.3999999999999999,0,0,draw,1,1,1
M-2014-20,2014-06-18,Cameroon,Croatia,group stage,0.1,0.3,0.6,1.4,-0.8,0.5,10,0.3,0.2,1.1,1.2,-0.1,0.6666666666666666,10,-0.19999999999999998,-0.7000000000000001,-0.6,0,0,lose,0,4,0
M-2014-18,2014-06-18,Australia,Netherlands,group stage,0.3,0.2,1.4,2.1,-0.7,0.0,10,0.7,0.1,1.7,0.8,0.9,0.6,10,-0.39999999999999997,-1.6,0.5999999999999999,0,0,lose,2,3,0
M-2014-19,2014-06-18,Spain,Chile,group stage,0.7,0.0,1.1,1.0,0.1,0.8,10,0.3,0.3,1.3,1.7,-0.4,0.0,10,0.39999999999999997,0.5,-0.5999999999999999,0,0,lose,0,2,0
M-2014-23,2014-06-19,Greece,Japan,group stage,0.14285714285714285,0.0,0.2857142857142857,2.5714285714285716,-2.2857142857142856,0.5,7,0.6,0.0,1.6,1.0,0.6,0.75,10,-0.45714285714285713,-2.8857142857142857,-0.7142857142857143,-3,0,draw,0,0,1
M-2014-22,2014-06-19,England,Uruguay,group stage,0.3,0.3,1.0,1.3,-0.3,0.0,10,0.4,0.3,1.5,1.4,0.1,0.5,10,-0.10000000000000003,-0.4,-0.3999999999999999,0,0,lose,1,2,0
M-2014-21,2014-06-19,Ivory Coast,Colombia,group stage,0.42857142857142855,0.14285714285714285,1.5714285714285714,1.4285714285714286,0.14285714285714285,0.5,7,0.3,0.1,0.8,1.2,-0.4,0.5,10,0.12857142857142856,0.5428571428571429,0.37142857142857144,-3,0,lose,1,2,0
M-2014-26,2014-06-20,Ecuador,Honduras,group stage,0.375,0.0,1.0,1.25,-0.25,0.0,8,0.0,0.42857142857142855,0.2857142857142857,1.2857142857142858,-1.0,0.5,7,0.375,0.75,-0.2857142857142858,1,0,win,2,1,2
M-2014-24,2014-06-20,Italy,Costa Rica,group stage,0.6,0.3,1.6,0.8,0.8,1.0,10,0.3,0.1,1.4,2.2,-0.8,0.0,10,0.3,1.6,-0.6000000000000001,0,0,lose,0,1,0
M-2014-25,2014-06-20,Switzerland,France,group stage,0.4,0.2,0.7,0.7,0.0,0.0,10,0.4,0.1,1.4,1.4,0.0,0.3333333333333333,10,0.0,0.0,-0.7,0,0,lose,2,5,0
M-2014-27,2014-06-21,Argentina,Iran,group stage,0.5,0.0,1.4,2.6,-1.2,0.3333333333333333,10,0.1,0.3,0.6,1.8,-1.2,0.5,10,0.4,0.0,-0.40000000000000013,0,0,win,1,0,2
M-2014-28,2014-06-21,Germany,Ghana,group stage,0.8,0.0,2.3,0.8,1.5,0.6,10,0.2,0.1,0.9,2.4,-1.5,0.3333333333333333,10,0.6000000000000001,3.0,-0.10000000000000009,0,0,draw,2,2,1
M-2014-29,2014-06-21,Nigeria,Bosnia and Herzegovina,group stage,0.1,0.3,0.5,1.1,-0.6,0.5,10,0.0,0.0,1.0,2.0,-1.0,0.5,1,0.1,0.4,-1.5,9,0,win,1,0,2
M-2014-32,2014-06-22,Portugal,United States,group stage,0.4,0.2,1.1,1.0,0.1,0.4,10,0.6,0.1,1.9,1.2,0.7,0.5,10,-0.19999999999999996,-0.6,-0.09999999999999987,0,0,draw,2,2,1
M-2014-31,2014-06-22,Algeria,South Korea,group stage,0.2,0.2,0.7,1.4,-0.7,0.5,10,0.2,0.3,1.1,2.1,-1.0,0.0,10,0.0,0.30000000000000004,-1.4000000000000001,0,0,win,4,2,2
M-2014-30,2014-06-22,Russia,Belgium,group stage,0.4,0.1,1.5,1.7,-0.2,0.0,10,0.2,0.5,1.3,1.5,-0.2,0.0,10,0.2,0.0,0.0,0,0,lose,0,1,0
M-2014-36,2014-06-23,Croatia,Mexico,group stage,0.3,0.2,1.2,1.2,0.0,0.5,10,0.2,0.4,0.9,1.4,-0.5,0.0,10,0.09999999999999998,0.5,-0.19999999999999996,0,0,lose,1,3,0
M-2014-33,2014-06-23,Australia,Spain,group stage,0.3,0.1,1.4,2.2,-0.8,0.0,10,0.6,0.0,1.0,1.2,-0.2,0.8,10,-0.3,-0.6000000000000001,0.19999999999999996,0,0,lose,0,3,0
M-2014-34,2014-06-23,Netherlands,Chile,group stage,0.8,0.0,2.0,1.0,1.0,0.6,10,0.4,0.3,1.3,1.4,-0.1,0.0,10,0.4,1.1,0.6000000000000001,0,0,win,2,0,2
M-2014-35,2014-06-23,Cameroon,Brazil,group stage,0.1,0.2,0.5,1.7,-1.2,0.5,10,0.6,0.2,1.9,0.6,1.3,0.3333333333333333,10,-0.5,-2.5,-0.09999999999999998,0,0,lose,1,4,0
M-2014-40,2014-06-24,Greece,Ivory Coast,group stage,0.125,0.125,0.25,2.25,-2.0,0.5,8,0.375,0.125,1.5,1.5,0.0,0.5,8,-0.25,-2.0,-1.25,0,0,win,2,1,2
M-2014-39,2014-06-24,Colombia,Japan,group stage,0.4,0.1,0.9,1.0,-0.1,0.5,10,0.6,0.1,1.6,0.9,0.7,0.75,10,-0.19999999999999996,-0.7999999999999999,0.0,0,0,win,4,1,2
M-2014-38,2014-06-24,Italy,Uruguay,group stage,0.6,0.2,1.5,0.8,0.7,1.0,10,0.5,0.2,1.7,1.5,0.2,0.5,10,0.09999999999999998,0.49999999999999994,0.0,0,0,lose,0,1,0
M-2014-37,2014-06-24,England,Costa Rica,group stage,0.3,0.3,1.1,1.2,-0.1,0.0,10,0.4,0.1,1.5,2.1,-0.6,0.0,10,-0.10000000000000003,0.5,-1.0,0,0,draw,0,0,1
M-2014-44,2014-06-25,Ecuador,France,group stage,0.4444444444444444,0.0,1.1111111111111112,1.2222222222222223,-0.1111111111111111,0.0,9,0.5,0.0,1.9,1.6,0.3,0.3333333333333333,10,-0.05555555555555558,-0.4111111111111111,-0.48888888888888893,-1,0,draw,0,0,1
M-2014-42,2014-06-25,Nigeria,Argentina,group stage,0.2,0.2,0.5,1.0,-0.5,0.5,10,0.6,0.0,1.4,2.5,-1.1,0.5,10,-0.39999999999999997,0.6000000000000001,-2.0,0,0,lose,2,3,0
M-2014-43,2014-06-25,Switzerland,Honduras,group stage,0.4,0.2,0.9,1.0,-0.1,0.0,10,0.0,0.375,0.375,1.375,-1.0,0.5,8,0.4,0.9,-0.475,2,0,win,3,0,2
M-2014-41,2014-06-25,Iran,Bosnia and Herzegovina,group stage,0.1,0.3,0.6,1.6,-1.0,0.5,10,0.0,0.0,0.5,1.5,-1.0,0.5,2,0.1,0.0,-0.9,8,0,lose,1,3,0
M-2014-45,2014-06-26,Portugal,Ghana,group stage,0.3,0.3,1.1,1.1,0.0,0.4,10,0.2,0.2,1.1,2.3,-1.2,0.5,10,0.09999999999999998,1.2,-1.1999999999999997,0,0,win,2,1,2
M-2014-46,2014-06-26,United States,Germany,group stage,0.6,0.1,1.9,1.2,0.7,0.5,10,0.7,0.1,2.4,1.0,1.4,0.6,10,-0.09999999999999998,-0.7,0.8999999999999999,0,0,lose,0,1,0
M-2014-47,2014-06-26,Algeria,Russia,group stage,0.2,0.2,0.9,1.5,-0.6,0.5,10,0.3,0.1,1.1,1.7,-0.6,0.0,10,-0.09999999999999998,0.0,-0.7999999999999999,0,0,draw,1,1,1
M-2014-48,2014-06-26,South Korea,Belgium,group stage,0.2,0.3,1.3,2.4,-1.1,0.0,10,0.3,0.5,1.4,1.4,0.0,0.0,10,-0.09999999999999998,-1.1,-0.09999999999999987,0,0,lose,0,1,0
M-2014-49,2014-06-28,Brazil,Chile,round of 16,0.6,0.2,2.0,0.6,1.4,0.3333333333333333,10,0.4,0.2,1.1,1.4,-0.3,0.0,10,0.19999999999999996,1.7,0.6000000000000001,0,1,win,1,1,2
M-2014-50,2014-06-28,Colombia,Uruguay,round of 16,0.5,0.1,1.2,0.9,0.3,0.5,10,0.6,0.1,1.5,1.2,0.3,0.5,10,-0.09999999999999998,0.0,0.0,0,1,win,2,0,2
M-2014-52,2014-06-29,Greece,Costa Rica,round of 16,0.2222222222222222,0.1111111111111111,0.4444444444444444,2.111111111111111,-1.6666666666666667,0.5,9,0.3,0.2,1.3,2.0,-0.7,0.0,10,-0.07777777777777778,-0.9666666666666668,-1.5555555555555556,-1,1,lose,1,1,0
M-2014-51,2014-06-29,Netherlands,Mexico,round of 16,0.9,0.0,2.2,0.9,1.3,0.75,10,0.3,0.4,1.1,1.3,-0.2,0.0,10,0.6000000000000001,1.5,0.9000000000000001,0,1,win,2,1,2
M-2014-53,2014-06-30,France,Nigeria,round of 16,0.5,0.1,1.9,1.4,0.5,0.3333333333333333,10,0.2,0.2,0.7,1.1,-0.4,0.5,10,0.3,0.9,0.7999999999999998,0,1,win,2,0,2
M-2014-54,2014-06-30,Germany,Algeria,round of 16,0.7,0.1,2.1,0.9,1.2,0.5,10,0.2,0.3,1.0,1.4,-0.4,0.5,10,0.49999999999999994,1.6,0.7000000000000002,0,1,win,2,1,2
M-2014-56,2014-07-01,United States,Belgium,round of 16,0.5,0.1,1.8,1.3,0.5,0.5,10,0.4,0.5,1.3,1.1,0.2,0.0,10,0.09999999999999998,0.3,0.7,0,1,lose,1,2,0
M-2014-55,2014-07-01,Argentina,Switzerland,round of 16,0.7,0.0,1.7,1.6,0.1,0.5,10,0.5,0.2,1.2,0.7,0.5,0.0,10,0.19999999999999996,-0.4,1.0,0,1,win,1,0,2
M-2014-57,2014-07-04,France,Germany,quarter-finals,0.6,0.1,2.0,1.2,0.8,0.5,10,0.7,0.1,1.9,1.0,0.9,0.5,10,-0.09999999999999998,-0.09999999999999998,1.0,0,1,lose,0,1,0
M-2014-58,2014-07-04,Brazil,Colombia,quarter-finals,0.7,0.1,2.1,0.7,1.4,0.5,10,0.5,0.1,1.2,0.9,0.3,1.0,10,0.19999999999999996,1.0999999999999999,1.2000000000000002,0,1,win,2,1,2
M-2014-60,2014-07-05,Netherlands,Costa Rica,quarter-finals,0.9,0.0,2.2,1.0,1.2,0.8,10,0.4,0.2,1.3,1.7,-0.4,1.0,10,0.5,1.6,0.5000000000000002,0,1,win,0,0,2
M-2014-59,2014-07-05,Argentina,Belgium,quarter-finals,0.8,0.0,1.8,1.5,0.3,0.6666666666666666,10,0.5,0.4,1.5,1.2,0.3,0.5,10,0.30000000000000004,0.0,0.6000000000000001,0,1,win,1,0,2
M-2014-61,2014-07-08,Brazil,Germany,semi-finals,0.7,0.1,2.0,0.8,1.2,0.5,10,0.8,0.1,2.0,0.9,1.1,0.75,10,-0.10000000000000009,0.09999999999999987,1.1,0,1,lose,1,7,0
M-2014-62,2014-07-09,Argentina,Netherlands,semi-finals,0.9,0.0,1.8,0.9,0.9,0.75,10,0.9,0.0,2.1,1.0,1.1,0.8333333333333334,10,0.0,-0.20000000000000007,0.8,0,1,win,0,0,2
M-2014-63,2014-07-12,Brazil,Netherlands,third-place match,0.7,0.1,2.0,1.3,0.7,0.5,10,0.8,0.0,1.9,0.9,1.0,0.7142857142857143,10,-0.10000000000000009,-0.30000000000000004,1.1,0,1,lose,0,3,0
M-2014-64,2014-07-13,Germany,Argentina,final,0.8,0.1,2.4,0.8,1.6,0.75,10,0.9,0.0,1.7,0.9,0.8,0.8,10,-0.09999999999999998,0.8,1.5,0,1,win,1,0,2
M-2015-01,2015-06-06,Canada,China,group stage,0.3,0.1,1.4,1.7,-0.3,0.3333333333333333,10,0.4,0.1,0.8,1.6,-0.8,0.0,10,-0.10000000000000003,0.5,-0.20000000000000018,0,0,win,1,0,2
M-2015-02,2015-06-06,New Zealand,Netherlands,group stage,0.0,0.4,0.7,2.1,-1.4,0.5,10,0.8,0.0,2.0,0.8,1.2,0.7142857142857143,10,-0.8,-2.5999999999999996,-0.10000000000000009,0,0,lose,0,1,0
M-2015-03,2015-06-07,Norway,Thailand,group stage,0.4,0.1,1.4,1.7,-0.3,0.25,10,0.5,0.2,1.5,1.5,0.0,0.5,0,-0.09999999999999998,-0.3,-0.10000000000000009,10,0,win,4,0,2
M-2015-04,2015-06-07,Germany,Ivory Coast,group stage,0.8,0.1,2.3,0.7,1.6,0.8,10,0.3333333333333333,0.1111111111111111,1.4444444444444444,1.5555555555555556,-0.1111111111111111,0.5,9,0.46666666666666673,1.7111111111111112,0.7444444444444442,1,0,win,10,0,2
M-2015-08,2015-06-08,Japan,Switzerland,group stage,0.5,0.1,1.4,1.2,0.2,0.75,10,0.5,0.1,1.2,0.8,0.4,0.0,10,0.0,-0.2,0.5999999999999999,0,0,win,1,0,2
M-2015-07,2015-06-08,Australia,United States,group stage,0.3,0.1,1.2,2.2,-1.0,0.0,10,0.5,0.1,1.8,1.3,0.5,0.5,10,-0.2,-1.5,-0.10000000000000009,0,0,lose,1,3,0
M-2015-06,2015-06-08,Cameroon,Ecuador,group stage,0.1,0.2,0.6,1.8,-1.2,0.5,10,0.4,0.1,1.0,1.1,-0.1,0.0,10,-0.30000000000000004,-1.0999999999999999,-0.5000000000000001,0,0,win,6,0,2
M-2015-05,2015-06-08,Nigeria,Sweden,group stage,0.2,0.2,0.7,1.2,-0.5,0.0,10,0.6,0.1,1.3,1.2,0.1,0.5,10,-0.39999999999999997,-0.6,-0.5,0,0,draw,3,3,1
M-2015-12,2015-06-09,Brazil,South Korea,group stage,0.6,0.1,1.9,1.6,0.3,0.4,10,0.2,0.3,1.2,1.8,-0.6,0.0,10,0.39999999999999997,0.8999999999999999,0.09999999999999987,0,0,win,2,0,2
M-2015-11,2015-06-09,Mexico,Colombia,group stage,0.3,0.3,1.1,1.4,-0.3,0.0,10,0.5,0.1,1.3,1.0,0.3,0.5,10,-0.2,-0.6,0.10000000000000009,0,0,draw,1,1,1
M-2015-10,2015-06-09,Spain,Costa Rica,group stage,0.7,0.0,1.2,0.9,0.3,1.0,10,0.3,0.2,1.1,1.7,-0.6,0.5,10,0.39999999999999997,0.8999999999999999,-0.5,0,0,draw,1,1,1
M-2015-09,2015-06-09,England,France,group stage,0.3,0.3,1.0,1.1,-0.1,0.0,10,0.5,0.1,1.9,1.3,0.6,0.4,10,-0.2,-0.7,-0.30000000000000004,0,0,lose,0,1,0
M-2015-13,2015-06-11,China,Netherlands,group stage,0.4,0.1,0.8,1.3,-0.5,0.0,10,0.8,0.0,1.9,0.7,1.2,0.6666666666666666,10,-0.4,-1.7,0.10000000000000009,0,0,win,1,0,2
M-2015-14,2015-06-11,Germany,Norway,group stage,0.8,0.1,3.2,0.7,2.5,0.8,10,0.5,0.1,1.8,1.6,0.2,0.3333333333333333,10,0.30000000000000004,2.3,1.6,0,0,draw,1,1,1
M-2015-15,2015-06-11,Canada,New Zealand,group stage,0.3,0.1,1.2,1.6,-0.4,0.3333333333333333,10,0.0,0.4,0.6,1.8,-1.2,0.5,10,0.3,0.7999999999999999,-0.6000000000000001,0,0,draw,0,0,1
M-2015-16,2015-06-11,Ivory Coast,Thailand,group stage,0.3,0.1,1.3,2.4,-1.1,0.5,10,0.0,0.0,0.0,4.0,-4.0,0.5,1,0.3,2.9,-2.7,9,0,lose,2,3,0
M-2015-19,2015-06-12,Cameroon,Japan,group stage,0.2,0.1,1.1,1.7,-0.6,0.5,10,0.6,0.1,1.5,1.2,0.3,1.0,10,-0.39999999999999997,-0.8999999999999999,-0.09999999999999987,0,0,lose,1,2,0
M-2015-20,2015-06-12,Sweden,United States,group stage,0.6,0.2,1.6,1.3,0.3,0.6666666666666666,10,0.5,0.1,1.9,1.4,0.5,0.5,10,0.09999999999999998,-0.2,0.20000000000000018,0,0,draw,0,0,1
M-2015-18,2015-06-12,Australia,Nigeria,group stage,0.3,0.1,1.3,2.1,-0.8,0.0,10,0.2,0.3,1.0,1.4,-0.4,0.0,10,0.09999999999999998,-0.4,-0.09999999999999987,0,0,win,2,0,2
M-2015-17,2015-06-12,Ecuador,Switzerland,group stage,0.4,0.1,1.0,1.5,-0.5,0.0,10,0.4,0.1,1.0,0.9,0.1,0.0,10,0.0,-0.6,0.09999999999999998,0,0,lose,1,10,0
M-2015-21,2015-06-13,France,Colombia,group stage,0.5,0.1,1.6,1.3,0.3,0.4,10,0.4,0.2,1.3,1.1,0.2,0.5,10,0.09999999999999998,0.09999999999999998,0.5,0,0,lose,0,2,0
M-2015-22,2015-06-13,Brazil,Spain,group stage,0.6,0.1,1.8,1.6,0.2,0.4,10,0.7,0.1,1.3,0.9,0.4,1.0,10,-0.09999999999999998,-0.2,0.9,0,0,win,1,0,2
M-2015-23,2015-06-13,England,Mexico,group stage,0.3,0.2,1.0,1.2,-0.2,0.0,10,0.2,0.4,1.0,1.5,-0.5,0.0,10,0.09999999999999998,0.3,-0.5,0,0,win,2,1,2
M-2015-24,2015-06-13,South Korea,Costa Rica,group stage,0.1,0.3,1.0,1.9,-0.9,0.0,10,0.3,0.2,1.1,1.7,-0.6,0.5,10,-0.19999999999999998,-0.30000000000000004,-0.7,0,0,draw,2,2,1
M-2015-28,2015-06-15,Canada,Netherlands,group stage,0.2,0.2,1.1,1.6,-0.5,0.0,10,0.7,0.0,1.6,0.6,1.0,0.6,10,-0.49999999999999994,-1.5,0.5000000000000001,0,0,draw,1,1,1
M-2015-27,2015-06-15,New Zealand,China,group stage,0.0,0.5,0.6,1.3,-0.7,0.5,10,0.5,0.1,0.9,1.0,-0.1,0.0,10,-0.5,-0.6,-0.4,0,0,draw,2,2,1
M-2015-26,2015-06-15,Ivory Coast,Norway,group stage,0.3,0.1,1.4,2.5,-1.1,0.5,10,0.4,0.2,1.7,1.6,0.1,0.3333333333333333,10,-0.10000000000000003,-1.2000000000000002,-0.20000000000000018,0,0,lose,1,3,0
M-2015-25,2015-06-15,Germany,Thailand,group stage,0.7,0.2,2.9,0.6,2.3,0.8,10,0.5,0.0,1.5,3.0,-1.5,0.5,2,0.19999999999999996,3.8,-0.10000000000000009,8,0,win,4,0,2
M-2015-32,2015-06-16,Sweden,Australia,group stage,0.6,0.2,1.5,1.2,0.3,0.6666666666666666,10,0.4,0.0,1.4,2.0,-0.6,0.0,10,0.19999999999999996,0.8999999999999999,-0.5,0,0,draw,1,1,1
M-2015-31,2015-06-16,Nigeria,United States,group stage,0.2,0.3,0.9,1.4,-0.5,0.0,10,0.4,0.2,1.6,1.4,0.2,0.5,10,-0.2,-0.7,-0.4999999999999999,0,0,lose,0,1,0
M-2015-30,2015-06-16,Ecuador,Japan,group stage,0.4,0.1,1.0,2.3,-1.3,0.0,10,0.6,0.1,1.5,1.2,0.3,1.0,10,-0.19999999999999996,-1.6,-0.19999999999999996,0,0,lose,0,1,0
M-2015-29,2015-06-16,Cameroon,Switzerland,group stage,0.2,0.0,1.1,1.8,-0.7,0.5,10,0.4,0.1,1.8,1.0,0.8,0.0,10,-0.2,-1.5,0.10000000000000009,0,0,win,2,1,2
M-2015-36,2015-06-17,Costa Rica,Brazil,group stage,0.3,0.3,1.1,1.4,-0.3,0.5,10,0.6,0.1,1.6,1.6,0.0,0.4,10,-0.3,-0.3,-0.5,0,0,lose,0,1,0
M-2015-33,2015-06-17,England,Colombia,group stage,0.3,0.2,1.1,1.3,-0.2,0.0,10,0.5,0.2,1.5,0.9,0.6,0.5,10,-0.2,-0.8,0.20000000000000007,0,0,win,2,1,2
M-2015-34,2015-06-17,Mexico,France,group stage,0.2,0.4,1.1,1.6,-0.5,0.0,10,0.5,0.1,1.4,1.1,0.3,0.4,10,-0.3,-0.8,0.0,0,0,lose,0,5,0
M-2015-35,2015-06-17,South Korea,Spain,group stage,0.1,0.3,1.1,2.0,-0.9,0.0,10,0.6,0.1,1.1,1.0,0.1,1.0,10,-0.5,-1.0,0.10000000000000009,0,0,win,2,1,2
M-2015-38,2015-06-20,Cameroon,China,round of 16,0.2,0.0,1.2,1.9,-0.7,0.5,10,0.4,0.2,1.0,1.2,-0.2,0.0,10,-0.2,-0.49999999999999994,0.0,0,1,lose,0,1,0
M-2015-37,2015-06-20,Sweden,Germany,round of 16,0.6,0.3,1.6,1.1,0.5,0.6666666666666666,10,0.8,0.2,3.3,0.5,2.8,1.0,10,-0.20000000000000007,-2.3,1.1,0,1,lose,1,4,0
M-2015-39,2015-06-21,Brazil,Australia,round of 16,0.7,0.1,1.5,1.4,0.1,0.5,10,0.3,0.1,1.3,2.0,-0.7,0.0,10,0.39999999999999997,0.7999999999999999,-0.5,0,1,lose,0,1,0
M-2015-40,2015-06-21,France,South Korea,round of 16,0.5,0.1,1.8,1.0,0.8,0.25,10,0.2,0.3,1.3,1.9,-0.6,0.0,10,0.3,1.4,-0.09999999999999987,0,1,win,3,0,2
M-2015-41,2015-06-21,Canada,Switzerland,round of 16,0.2,0.3,1.1,1.5,-0.4,0.0,10,0.4,0.1,1.9,1.2,0.7,0.0,10,-0.2,-1.1,-0.09999999999999987,0,1,win,1,0,2
M-2015-42,2015-06-22,England,Norway,round of 16,0.4,0.2,1.2,1.0,0.2,0.0,10,0.5,0.1,1.9,1.6,0.3,0.3333333333333333,10,-0.09999999999999998,-0.09999999999999998,-0.40000000000000013,0,1,win,2,1,2
M-2015-43,2015-06-22,United States,Colombia,round of 16,0.5,0.2,1.6,1.2,0.4,0.5,10,0.5,0.2,1.6,1.0,0.6,0.5,10,0.0,-0.19999999999999996,0.6000000000000001,0,1,win,2,0,2
M-2015-44,2015-06-23,Japan,Netherlands,round of 16,0.6,0.1,1.2,1.2,0.0,1.0,10,0.7,0.1,1.7,0.6,1.1,0.75,10,-0.09999999999999998,-1.1,0.6,0,1,win,2,1,2
M-2015-46,2015-06-26,China,United States,quarter-final,0.5,0.1,1.0,1.1,-0.1,0.3333333333333333,10,0.5,0.2,1.6,1.0,0.6,0.5,10,0.0,-0.7,0.0,0,1,lose,0,1,0
M-2015-45,2015-06-26,Germany,France,quarter-final,0.8,0.2,3.3,0.6,2.7,1.0,10,0.6,0.1,2.0,0.7,1.3,0.5,10,0.20000000000000007,1.4000000000000001,2.5999999999999996,0,1,win,1,1,2
M-2015-48,2015-06-27,England,Canada,quarter-final,0.5,0.1,1.3,1.0,0.3,0.5,10,0.3,0.3,1.1,1.2,-0.1,1.0,10,0.2,0.4,0.10000000000000009,0,1,win,2,1,2
